tid,attribute,correct_val
134,surname,berthiaume
134,birthyear,1989
134,birthplace,prague
134,position,forward
134,team,the new saints f.c.
134,city,arlington
134,stadium,parc des princes
134,season,2014
134,manager,robbert flach
135,name,nili reese
135,surname,kopanas
135,birthyear,1975
135,birthplace,augusta
135,position,goalkeeper
135,team,fc anzhi makhachkala
135,city,tokyo
135,stadium,bmo field
135,season,2013
135,manager,robert lally
136,name,tatuo bongki
136,surname,scofield
136,birthyear,1992
136,birthplace,birmingham
136,position,forward
136,team,s.c. braga
136,city,gelsenkirchen
136,stadium,sporting park
136,season,2013
136,manager,shyamala gibbs
137,name,jeroen yiyun
137,surname,henriksson
137,birthyear,1981
137,birthplace,tri
137,position,midfield
137,team,juventus
137,city,salvador
137,stadium,bmo field
137,season,2010
137,manager,masum kasprzak
138,name,rudie subbu
138,surname,hermanns
138,birthyear,1992
138,birthplace,sao
138,position,midfield
138,team,juventus
138,city,salvador
138,stadium,bmo field
138,season,2015
138,manager,sigenobu bodagala
139,name,daisy ryotaro
139,surname,felciano
139,birthyear,1976
139,birthplace,milan
139,position,goalkeeper
139,team,lille osc
139,city,munich
139,stadium,allianz arena olympic stadium munich
139,season,2010
139,manager,robert lally
140,name,yadran mechthild
140,surname,rayne
140,birthyear,1983
140,birthplace,south
140,position,forward
140,team,a.c. perugia calcio
140,city,solna
140,stadium,donbass arena
140,season,2013
140,manager,atsufumi comparetto
141,name,saydean eiichi
141,surname,alpuente
141,birthyear,1983
141,birthplace,asheville
141,position,forward
141,team,the new saints f.c.
141,city,arlington
141,stadium,parc des princes
141,season,2012
141,manager,mayan tautenhahn
142,name,attila adelheit
142,surname,ebbinghaus
142,birthyear,1983
142,birthplace,manchester
142,position,forward
142,team,the new saints f.c.
142,city,london
142,stadium,santiago bernabeu stadium
142,season,2012
142,manager,mayan tautenhahn
143,name,rahim barton
143,surname,kawakami
143,birthyear,1993
143,birthplace,billings
143,position,defender
143,team,fk partizan
143,city,orlando
143,stadium,white hart lane
143,season,2013
143,manager,ryouji dare
144,name,heiner farahangiz
144,surname,weatherhead
144,birthyear,1979
144,birthplace,louisville
144,position,midfield
144,team,valencia cf
144,city,montevideo
144,stadium,constant vanden stock stadium
144,season,2011
144,manager,veit luks
145,name,huajun haijo
145,surname,zajak
145,birthyear,1982
145,birthplace,conakry
145,position,forward
145,team,juventus
145,city,salvador
145,stadium,bmo field
145,season,2015
145,manager,sigenobu bodagala
146,name,devina qutaibah
146,surname,schloegel
146,birthyear,1997
146,birthplace,charleston
146,position,goalkeeper
146,team,boavista f.c.
146,city,naples
146,stadium,veltins-arena
146,season,2014
146,manager,torsten fedou
147,name,roger kazi
147,surname,kraetzl
147,birthyear,1990
147,birthplace,macon
147,position,midfield
147,team,sport club internacional
147,city,montreal
147,stadium,king power stadium
147,season,2011
147,manager,berardo gerber
148,name,cherri toshiaki
148,surname,musselman
148,birthyear,1984
148,birthplace,valdosta
148,position,midfield
148,team,new york red bulls
148,city,solna
148,stadium,allianz arena olympic stadium munich
148,season,2011
148,manager,atsuyuki jayaprakash
149,name,omer ponnarasu
149,surname,savaria
149,birthyear,1976
149,birthplace,vancouver
149,position,midfield
149,team,fc dinamo bucuresti
149,city,hamburg
149,stadium,amsterdam arena
149,season,2013
149,manager,mattan edelhoff
150,name,jinsei ranjeev
150,surname,blix
150,birthyear,1983
150,birthplace,cozumel
150,position,midfield
150,team,a.c. perugia calcio
150,city,solna
150,stadium,donbass arena
150,season,2013
150,manager,atsufumi comparetto
151,name,felipe gaetano
151,surname,nurmeev
151,birthyear,1994
151,birthplace,windhoek
151,position,defender
151,team,clube de regatas do flamengo
151,city,rio de janeiro
151,stadium,stadio olimpico
151,season,2011
151,manager,xiaolei ronchette
152,name,ezio roslyn
152,surname,grems
152,birthyear,1987
152,birthplace,toronto
152,position,midfield
152,team,juventus
152,city,salvador
152,stadium,bmo field
152,season,2010
152,manager,masum kasprzak
153,name,izak monte
153,surname,mattison
153,birthyear,1992
153,birthplace,budapest
153,position,midfield
153,team,fc kaiserslautern
153,city,munich
153,stadium,stadio olimpico
153,season,2012
153,manager,atsufumi comparetto
154,name,fiora avinash
154,surname,rosinski
154,birthyear,1993
154,birthplace,palm
154,position,defender
154,team,the new saints f.c.
154,city,arlington
154,stadium,parc des princes
154,season,2014
154,manager,robbert flach
155,name,yookun apostol
155,surname,benn
155,birthyear,1984
155,birthplace,los
155,position,defender
155,team,boavista f.c.
155,city,naples
155,stadium,veltins-arena
155,season,2015
155,manager,duckyoung padhye
156,name,anke ute
156,surname,weener
156,birthyear,1995
156,birthplace,kiev
156,position,defender
156,team,clube de regatas do flamengo
156,city,rio de janeiro
156,stadium,stadio olimpico
156,season,2013
156,manager,jeremy cantu
157,name,guoren igino
157,surname,hudelmaier
157,birthyear,1979
157,birthplace,santiago
157,position,defender
157,team,tianjin teda f.c.
157,city,cardiff
157,stadium,estadio da luz
157,season,2011
157,manager,ryouji dare
158,name,mahmut vyjayanti
158,surname,dedood
158,birthyear,1984
158,birthplace,mobile
158,position,goalkeeper
158,team,fk partizan
158,city,orlando
158,stadium,white hart lane
158,season,2012
158,manager,ravindra grnarov
159,name,chase jed
159,surname,pascual
159,birthyear,1984
159,birthplace,caracas
159,position,midfield
159,team,wolverhampton wanderers football club
159,city,dortmund
159,stadium,stadio san paolo
159,season,2013
159,manager,sigenobu bodagala
160,name,ayal waeil
160,surname,haining
160,birthyear,1981
160,birthplace,wichita
160,position,goalkeeper
160,team,toronto fc
160,city,stuttgart
160,stadium,camp nou
160,season,2014
160,manager,kazuhiko claybrook
161,name,gesine tilmann
161,surname,cagman
161,birthyear,1996
161,birthplace,corpus
161,position,defender
161,team,toronto fc
161,city,stuttgart
161,stadium,camp nou
161,season,2014
161,manager,kazuhiko claybrook
162,name,renganathan sihai
162,surname,godo
162,birthyear,1989
162,birthplace,baton
162,position,goalkeeper
162,team,the new saints f.c.
162,city,arlington
162,stadium,parc des princes
162,season,2012
162,manager,mayan tautenhahn
163,name,xiaola jinhwan
163,surname,steffan
163,birthyear,1977
163,birthplace,chihuahua
163,position,midfield
163,team,valencia cf
163,city,montevideo
163,stadium,constant vanden stock stadium
163,season,2011
163,manager,vagan smallwood
164,name,otthein naftaly
164,surname,hogan
164,birthyear,1976
164,birthplace,salvador
164,position,midfield
164,team,fc dinamo bucuresti
164,city,hamburg
164,stadium,amsterdam arena
164,season,2013
164,manager,mattan edelhoff
165,name,gongzhu youngmok
165,surname,kubicar
165,birthyear,1979
165,birthplace,warsaw
165,position,defender
165,team,s.c. braga
165,city,gelsenkirchen
165,stadium,sporting park
165,season,2013
165,manager,henryk kochs
166,name,boyan witold
166,surname,symes
166,birthyear,1986
166,birthplace,vail
166,position,midfield
166,team,clube de regatas do flamengo
166,city,rio de janeiro
166,stadium,stadio olimpico
166,season,2013
166,manager,jeremy cantu
167,name,vijay ravindranath
167,surname,codenie
167,birthyear,1985
167,birthplace,montreal
167,position,midfield
167,team,wolverhampton wanderers football club
167,city,dortmund
167,stadium,stadio san paolo
167,season,2013
167,manager,sigenobu bodagala
168,name,elenora noriyuki
168,surname,gawlick
168,birthyear,1988
168,birthplace,orange
168,position,goalkeeper
168,team,aik solna
168,city,mexico city
168,stadium,vicente calderon stadium
168,season,2010
168,manager,shigetomo abbas
169,name,krishnaprasad hiu
169,surname,llewellyn
169,birthyear,1984
169,birthplace,nassau
169,position,midfield
169,team,fc dinamo bucuresti
169,city,hamburg
169,stadium,amsterdam arena
169,season,2013
169,manager,mattan edelhoff
170,name,yadran mechthild
170,surname,rayne
170,birthyear,1983
170,birthplace,south
170,position,forward
170,team,fc anzhi makhachkala
170,city,tokyo
170,stadium,bmo field
170,season,2013
170,manager,robert lally
171,name,lorrin kazuki
171,surname,gabalda
171,birthyear,1991
171,birthplace,veracruz
171,position,forward
171,team,juventus
171,city,salvador
171,stadium,bmo field
171,season,2010
171,manager,masum kasprzak
172,name,hiroyuke hagbal
172,surname,ro;dl
172,birthyear,1992
172,birthplace,montgomery
172,position,goalkeeper
172,team,royal antwerp f.c.
172,city,salvador
172,stadium,bmo field
172,season,2011
172,manager,rashi papadourakis
173,name,gesine tilmann
173,surname,cagman
173,birthyear,1996
173,birthplace,corpus
173,position,midfield
173,team,boavista f.c.
173,city,naples
173,stadium,veltins-arena
173,season,2013
173,manager,srikanth chimia
174,name,annabelle katsunori
174,surname,rouchaleau
174,birthyear,1994
174,birthplace,wilmington
174,position,defender
174,team,valencia cf
174,city,london
174,stadium,santiago bernabeu stadium
174,season,2011
174,manager,vagan smallwood
175,name,guilang prasant
175,surname,clasen
175,birthyear,1982
175,birthplace,fairbanks
175,position,forward
175,team,new york red bulls
175,city,brasilia
175,stadium,san siro stadium
175,season,2011
175,manager,atsuyuki jayaprakash
176,name,fortune orestes
176,surname,waack
176,birthyear,1989
176,birthplace,cape
176,position,forward
176,team,juventus
176,city,salvador
176,stadium,bmo field
176,season,2010
176,manager,masum kasprzak
177,name,graham kukhamay
177,surname,mccain
177,birthyear,1989
177,birthplace,barcelona
177,position,midfield
177,team,seattle sounders
177,city,dortmund
177,stadium,stadio san paolo
177,season,2013
177,manager,nabih rios
178,name,athushi belli
178,surname,gull
178,birthyear,1977
178,birthplace,key
178,position,defender
178,team,a.c. perugia calcio
178,city,solna
178,stadium,donbass arena
178,season,2014
178,manager,nabih rios
179,name,magne chihping
179,surname,jungst
179,birthyear,1990
179,birthplace,durban
179,position,forward
179,team,fc anzhi makhachkala
179,city,tokyo
179,stadium,bmo field
179,season,2013
179,manager,robert lally
180,name,daisy ryotaro
180,surname,felciano
180,birthyear,1976
180,birthplace,milan
180,position,midfield
180,team,borussia monchengladbach
180,city,cardiff
180,stadium,st james  park
180,season,2012
180,manager,jeremy cantu
181,name,saydean eiichi
181,surname,alpuente
181,birthyear,1983
181,birthplace,asheville
181,position,forward
181,team,the new saints f.c.
181,city,arlington
181,stadium,parc des princes
181,season,2012
181,manager,mayan tautenhahn
182,name,martii mischa
182,surname,matyska
182,birthyear,1978
182,birthplace,pasco
182,position,forward
182,team,wolverhampton wanderers football club
182,city,dortmund
182,stadium,stadio san paolo
182,season,2013
182,manager,sigenobu bodagala
183,name,surjatini joohack
183,surname,spehner
183,birthyear,1978
183,birthplace,new
183,position,midfield
183,team,borussia monchengladbach
183,city,cardiff
183,stadium,st james  park
183,season,2012
183,manager,jeremy cantu
184,name,boyan witold
184,surname,symes
184,birthyear,1986
184,birthplace,vail
184,position,midfield
184,team,clube de regatas do flamengo
184,city,rio de janeiro
184,stadium,stadio olimpico
184,season,2013
184,manager,jeremy cantu
185,name,zengping alissa
185,surname,touretzky
185,birthyear,1983
185,birthplace,roanoke
185,position,goalkeeper
185,team,tianjin teda f.c.
185,city,cardiff
185,stadium,estadio da luz
185,season,2014
185,manager,ahsan kliger
186,name,wendie benson
186,surname,brunk
186,birthyear,1996
186,birthplace,ouagadougou
186,position,defender
186,team,aalborg boldspilklub
186,city,london
186,stadium,anfield
186,season,2014
186,manager,rosangela ketz
187,name,osten bian
187,surname,gotoda
187,birthyear,1993
187,birthplace,wilmington
187,position,midfield
187,team,lille osc
187,city,munich
187,stadium,allianz arena olympic stadium munich
187,season,2010
187,manager,robert lally
188,name,devina qutaibah
188,surname,schloegel
188,birthyear,1997
188,birthplace,charleston
188,position,goalkeeper
188,team,royal antwerp f.c.
188,city,london
188,stadium,santiago bernabeu stadium
188,season,2011
188,manager,rashi papadourakis
189,name,athushi belli
189,surname,gull
189,birthyear,1977
189,birthplace,key
189,position,defender
189,team,a.c. perugia calcio
189,city,solna
189,stadium,donbass arena
189,season,2014
189,manager,nabih rios
190,name,gongzhu youngmok
190,surname,kubicar
190,birthyear,1979
190,birthplace,warsaw
190,position,midfield
190,team,delfino pescara 1936
190,city,orlando
190,stadium,king power stadium
190,season,2012
190,manager,robbert flach
191,name,sangjin martin
191,surname,sezan
191,birthyear,1985
191,birthplace,lisbon
191,position,defender
191,team,fc spartak moscow
191,city,rio de janeiro
191,stadium,stadio olimpico
191,season,2012
191,manager,olavi gurd
192,name,hichum ashok
192,surname,leifker
192,birthyear,1984
192,birthplace,monroe
192,position,defender
192,team,forest green rovers f.c.
192,city,solna
192,stadium,allianz arena olympic stadium munich
192,season,2014
192,manager,bon kruiskamp
193,name,alfred giovanni
193,surname,larab
193,birthyear,1990
193,birthplace,colorado
193,position,goalkeeper
193,team,borussia monchengladbach
193,city,cardiff
193,stadium,st james  park
193,season,2012
193,manager,jeremy cantu
194,name,yadran mechthild
194,surname,rayne
194,birthyear,1983
194,birthplace,south
194,position,forward
194,team,juventus
194,city,salvador
194,stadium,bmo field
194,season,2012
194,manager,ilyoung giese
195,name,yasubumi friedemann
195,surname,nobauer
195,birthyear,1984
195,birthplace,louisville
195,position,midfield
195,team,juventus
195,city,salvador
195,stadium,bmo field
195,season,2010
195,manager,masum kasprzak
196,name,afke vlad
196,surname,tischendorf
196,birthyear,1997
196,birthplace,worcester
196,position,midfield
196,team,borussia monchengladbach
196,city,hamburg
196,stadium,estadio da luz
196,season,2012
196,manager,jeremy cantu
197,name,hideaki sava
197,surname,burtschick
197,birthyear,1988
197,birthplace,guatemala
